1270|Golondrinas 1a Sección|Álvaro Obregón|Ciudad de México|9|10
1275|Villa Solidaridad|Álvaro Obregón|Ciudad de México|9|10
1276|El Pirul|Álvaro Obregón|Ciudad de México|9|10
1278|Desarrollo Urbano|Álvaro Obregón|Ciudad de México|9|10
1279|Lomas de Becerra|Álvaro Obregón|Ciudad de México|9|10
1280|Arvide|Álvaro Obregón|Ciudad de México|9|10
1280|El Pocito|Álvaro Obregón|Ciudad de México|9|10
1280|Francisco Villa|Álvaro Obregón|Ciudad de México|9|10
1280|Lomas de Becerra|Álvaro Obregón|Ciudad de México|9|10
1280|La Joya|Álvaro Obregón|Ciudad de México|9|10
1285|El Rodeo|Álvaro Obregón|Ciudad de México|9|10
1289|Reacomodo El Cuernito|Álvaro Obregón|Ciudad de México|9|10
1290|Presidentes|Álvaro Obregón|Ciudad de México|9|10
1290|Piloto Adolfo López Mateos|Álvaro Obregón|Ciudad de México|9|10
1296|Jalalpa Tepito|Álvaro Obregón|Ciudad de México|9|10
1296|Jalalpa Tepito 2a Ampliación|Álvaro Obregón|Ciudad de México|9|10
1296|Ampliación Jalalpa|Álvaro Obregón|Ciudad de México|9|10
1298|Ampliación Piloto Adolfo López Mateos|Álvaro Obregón|Ciudad de México|9|10
1299|2a Ampliación Presidentes|Álvaro Obregón|Ciudad de México|9|10
1299|1a Ampliación Presidentes|Álvaro Obregón|Ciudad de México|9|10
1310|San Gabriel|Álvaro Obregón|Ciudad de México|9|10
1320|Carlos A. Madrazo|Álvaro Obregón|Ciudad de México|9|10
1330|Paseo de las Lomas|Álvaro Obregón|Ciudad de México|9|10
1340|Bejero del Pueblo Santa Fe|Álvaro Obregón|Ciudad de México|9|10
1376|Santa Fe La Loma|Álvaro Obregón|Ciudad de México|9|10
1376|Santa Fe Centro Ciudad|Álvaro Obregón|Ciudad de México|9|10
1376|Santa Fe|Álvaro Obregón|Ciudad de México|9|10
1376|Santa Fe Peña Blanca|Álvaro Obregón|Ciudad de México|9|10
1377|Jalalpa El Grande|Álvaro Obregón|Ciudad de México|9|10
1379|Antonio Carrillo Flores|Álvaro Obregón|Ciudad de México|9|10
1389|Santa Fe Tlayapaca|Álvaro Obregón|Ciudad de México|9|10
1400|Preconcreto|Álvaro Obregón|Ciudad de México|9|10
1400|Olivar del Conde 1a Sección|Álvaro Obregón|Ciudad de México|9|10
1407|Galeana|Álvaro Obregón|Ciudad de México|9|10
1408|Olivar del Conde 2a Sección|Álvaro Obregón|Ciudad de México|9|10
1410|Barrio Norte|Álvaro Obregón|Ciudad de México|9|10
1410|Palmas|Álvaro Obregón|Ciudad de México|9|10
1419|Minas Cristo Rey|Álvaro Obregón|Ciudad de México|9|10
1420|Santa María Nonoalco|Álvaro Obregón|Ciudad de México|9|10
1420|Sacramento|Álvaro Obregón|Ciudad de México|9|10
1430|Colina del Sur|Álvaro Obregón|Ciudad de México|9|10
1440|Abeto|Álvaro Obregón|Ciudad de México|9|10
1450|Hogar y Redención|Álvaro Obregón|Ciudad de México|9|10
1450|Unidad Popular Emiliano Zapata|Álvaro Obregón|Ciudad de México|9|10
1450|Cañada del Olivar|Álvaro Obregón|Ciudad de México|9|10
1450|Batallón de San Patricio|Álvaro Obregón|Ciudad de México|9|10
1460|Alfonso XIII|Álvaro Obregón|Ciudad de México|9|10
1470|Molino de Rosas|Álvaro Obregón|Ciudad de México|9|10
1470|Alfalfar|Álvaro Obregón|Ciudad de México|9|10
1480|Lomas de Plateros|Álvaro Obregón|Ciudad de México|9|10
1490|La Cascada|Álvaro Obregón|Ciudad de México|9|10
1490|Torres de Mixcoac|Álvaro Obregón|Ciudad de México|9|10
1500|Miguel Gaona Armenta|Álvaro Obregón|Ciudad de México|9|10
1500|Santa Lucía|Álvaro Obregón|Ciudad de México|9|10
1509|Santa Lucía Chantepec|Álvaro Obregón|Ciudad de México|9|10
1510|Garcimarrero|Álvaro Obregón|Ciudad de México|9|10
1510|Los Cedros|Álvaro Obregón|Ciudad de México|9|10
1510|La Araña|Álvaro Obregón|Ciudad de México|9|10
1520|Estado de Hidalgo|Álvaro Obregón|Ciudad de México|9|10
1520|Piru Santa Lucía|Álvaro Obregón|Ciudad de México|9|10
1520|Ampliación Los Pirules|Álvaro Obregón|Ciudad de México|9|10
1520|Ampliación Estado de Hidalgo|Álvaro Obregón|Ciudad de México|9|10
1520|El Politoco|Álvaro Obregón|Ciudad de México|9|10
1530|Corpus Christy|Álvaro Obregón|Ciudad de México|9|10
1537|Universal|Álvaro Obregón|Ciudad de México|9|10
1538|Tepopotla|Álvaro Obregón|Ciudad de México|9|10
1539|Acuilotla|Álvaro Obregón|Ciudad de México|9|10
1539|Cooperativa Unión Olivos|Álvaro Obregón|Ciudad de México|9|10
1540|Balcones de Cehuayo|Álvaro Obregón|Ciudad de México|9|10
1540|Cehuaya|Álvaro Obregón|Ciudad de México|9|10
1540|Providencia|Álvaro Obregón|Ciudad de México|9|10
1540|Llano Redondo|Álvaro Obregón|Ciudad de México|9|10
1540|Punta de Cehuaya|Álvaro Obregón|Ciudad de México|9|10
1548|Villa Progresista|Álvaro Obregón|Ciudad de México|9|10
1549|Dos Ríos del Pueblo Santa Lucía|Álvaro Obregón|Ciudad de México|9|10
1550|Tepeaca|Álvaro Obregón|Ciudad de México|9|10
1550|Ampliación Tepeaca|Álvaro Obregón|Ciudad de México|9|10
1550|Rinconada Las Cuevitas|Álvaro Obregón|Ciudad de México|9|10
1560|Canutillo|Álvaro Obregón|Ciudad de México|9|10
1560|Canutillo 2a Sección|Álvaro Obregón|Ciudad de México|9|10
1560|Canutillo 3a Sección|Álvaro Obregón|Ciudad de México|9|10
1560|Ave Real|Álvaro Obregón|Ciudad de México|9|10
1566|Hueytlale|Álvaro Obregón|Ciudad de México|9|10
1567|Tepeaca|Álvaro Obregón|Ciudad de México|9|10
1569|Reacomodo Valentín Gómez Farías|Álvaro Obregón|Ciudad de México|9|10
1588|Tarango|Álvaro Obregón|Ciudad de México|9|10
1590|El Rincón|Álvaro Obregón|Ciudad de México|9|10
1600|Sociedad Cooperativa Unión Poder Popular|Álvaro Obregón|Ciudad de México|9|10
1600|Merced Gómez|Álvaro Obregón|Ciudad de México|9|10
1610|Profesor J. Arturo López Martínez|Álvaro Obregón|Ciudad de México|9|10
1610|Colinas de Tarango|Álvaro Obregón|Ciudad de México|9|10
1618|Arcos Centenario|Álvaro Obregón|Ciudad de México|9|10
1618|Ex-Hacienda de Tarango|Álvaro Obregón|Ciudad de México|9|10
1619|Rinconada de Tarango|Álvaro Obregón|Ciudad de México|9|10
1619|La Martinica|Álvaro Obregón|Ciudad de México|9|10
1620|Lomas de Tarango|Álvaro Obregón|Ciudad de México|9|10
1630|Los Juristas|Álvaro Obregón|Ciudad de México|9|10
1630|Belém de las Flores|Álvaro Obregón|Ciudad de México|9|10
1630|Lomas de Puerta Grande|Álvaro Obregón|Ciudad de México|9|10
1630|Puerta Grande|Álvaro Obregón|Ciudad de México|9|10
1640|Herón Proal|Álvaro Obregón|Ciudad de México|9|10
1645|Ponciano Arriaga|Álvaro Obregón|Ciudad de México|9|10
1650|Ampliación Tlacuitlapa|Álvaro Obregón|Ciudad de México|9|10
1650|2o Reacomodo Tlacuitlapa|Álvaro Obregón|Ciudad de México|9|10
1650|La Milagrosa|Álvaro Obregón|Ciudad de México|9|10
1650|Palmas Axotitla|Álvaro Obregón|Ciudad de México|9|10
1650|Tlacuitlapa|Álvaro Obregón|Ciudad de México|9|10
1650|Santa Lucía Chantepec|Álvaro Obregón|Ciudad de México|9|10
1650|El Ruedo|Álvaro Obregón|Ciudad de México|9|10
1700|2a Del Moral del Pueblo de Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1700|San Agustín del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1700|Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1700|La Joyita del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1700|Ocotillos del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1700|Tecalcapa del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1708|El Mirador del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1708|El Encino del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1710|Las Águilas|Álvaro Obregón|Ciudad de México|9|10
1710|Ampliación Alpes|Álvaro Obregón|Ciudad de México|9|10
1720|Lomas de Guadalupe|Álvaro Obregón|Ciudad de México|9|10
1729|Alcantarilla|Álvaro Obregón|Ciudad de México|9|10
1730|Lomas de las Águilas|Álvaro Obregón|Ciudad de México|9|10
1730|Puente Colorado|Álvaro Obregón|Ciudad de México|9|10
1740|La Peñita del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1740|San Clemente Norte|Álvaro Obregón|Ciudad de México|9|10
1740|San Clemente Sur|Álvaro Obregón|Ciudad de México|9|10
1750|Las Águilas 2o Parque|Álvaro Obregón|Ciudad de México|9|10
1750|Las Águilas 3er Parque|Álvaro Obregón|Ciudad de México|9|10
1750|Las Águilas 1a Sección|Álvaro Obregón|Ciudad de México|9|10
1759|Ampliación Las Águilas|Álvaro Obregón|Ciudad de México|9|10
1760|La Herradura del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1760|Flor de María|Álvaro Obregón|Ciudad de México|9|10
1760|Atlamaya|Álvaro Obregón|Ciudad de México|9|10
1770|La Angostura|Álvaro Obregón|Ciudad de México|9|10
1770|San José del Olivar|Álvaro Obregón|Ciudad de México|9|10
1780|Olivar de los Padres|Álvaro Obregón|Ciudad de México|9|10
1780|Tizampampano del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1788|El Olivarito|Álvaro Obregón|Ciudad de México|9|10
1789|Miguel Hidalgo|Álvaro Obregón|Ciudad de México|9|10
1790|Lomas de los Ángeles del Pueblo Tetelpan|Álvaro Obregón|Ciudad de México|9|10
1790|Lomas de San Ángel Inn|Álvaro Obregón|Ciudad de México|9|10
1800|San Bartolo Ameyalco|Álvaro Obregón|Ciudad de México|9|10
1807|Rancho San Francisco Pueblo San Bartolo Ameyalco|Álvaro Obregón|Ciudad de México|9|10
1810|Villa Verdún|Álvaro Obregón|Ciudad de México|9|10
1820|Ejido San Mateo|Álvaro Obregón|Ciudad de México|9|10
1820|Lomas Axomiatla|Álvaro Obregón|Ciudad de México|9|10
1830|Santa Rosa Xochiac|Álvaro Obregón|Ciudad de México|9|10
1840|Torres de Potrero|Álvaro Obregón|Ciudad de México|9|10
1849|Rincón de la Bolsa|Álvaro Obregón|Ciudad de México|9|10
1849|Rancho del Carmen del Pueblo San Bartolo Ameyalco|Álvaro Obregón|Ciudad de México|9|10
1856|Paraje del Caballito|Álvaro Obregón|Ciudad de México|9|10
1857|Lomas de Chamontoya|Álvaro Obregón|Ciudad de México|9|10
1859|Tlacoyaque|Álvaro Obregón|Ciudad de México|9|10
1860|Lomas de La Era|Álvaro Obregón|Ciudad de México|9|10
1863|Lomas del Capulín|Álvaro Obregón|Ciudad de México|9|10
1870|Lomas de los Cedros|Álvaro Obregón|Ciudad de México|9|10
1900|Jardines del Pedregal|Álvaro Obregón|Ciudad de México|9|10
1904|San Jerónimo Aculco|Álvaro Obregón|Ciudad de México|9|10
1940|Rancho Anzaldo y Contreras|Álvaro Obregón|Ciudad de México|9|10
1990|Pedregal|Álvaro Obregón|Ciudad de México|9|10
2000|Centro de Azcapotzalco|Azcapotzalco|Ciudad de México|9|2
2010|Los Reyes|Azcapotzalco|Ciudad de México|9|2
2010|Nuevo Barrio San Rafael|Azcapotzalco|Ciudad de México|9|2
2010|San Rafael|Azcapotzalco|Ciudad de México|9|2
2020|San Marcos|Azcapotzalco|Ciudad de México|9|2
2020|Santo Tomás|Azcapotzalco|Ciudad de México|9|2
2040|Del Maestro|Azcapotzalco|Ciudad de México|9|2
2040|San Sebastián|Azcapotzalco|Ciudad de México|9|2
2050|Libertad|Azcapotzalco|Ciudad de México|9|2
2050|Wake|Azcapotzalco|Ciudad de México|9|2
2050|Santa María Malinalco|Azcapotzalco|Ciudad de México|9|2
2060|Un Hogar Para Cada Trabajador|Azcapotzalco|Ciudad de México|9|2
2060|Sindicato Mexicano de Electricistas|Azcapotzalco|Ciudad de México|9|2
2070|Nextengo|Azcapotzalco|Ciudad de México|9|2
2070|Azcapotzalco|Azcapotzalco|Ciudad de México|9|2
2070|Del Recreo|Azcapotzalco|Ciudad de México|9|2
2070|Palestina|Azcapotzalco|Ciudad de México|9|2
2080|Sector Naval|Azcapotzalco|Ciudad de México|9|2
2080|Clavería|Azcapotzalco|Ciudad de México|9|2
2090|San Álvaro|Azcapotzalco|Ciudad de México|9|2
2099|Ángel Zimbrón|Azcapotzalco|Ciudad de México|9|2
2100|El Rosario|Azcapotzalco|Ciudad de México|9|2
2100|Los Oyameles|Azcapotzalco|Ciudad de México|9|2
2109|Manuel Rivera Anaya CROC 1|Azcapotzalco|Ciudad de México|9|2
2109|CROC 6 Olimpia|Azcapotzalco|Ciudad de México|9|2
2120|San Martín Xochinahuac|Azcapotzalco|Ciudad de México|9|2
2128|Nueva El Rosario|Azcapotzalco|Ciudad de México|9|2
2129|Nueva España|Azcapotzalco|Ciudad de México|9|2
2130|Tierra Nueva|Azcapotzalco|Ciudad de México|9|2
2140|Santa Inés|Azcapotzalco|Ciudad de México|9|2
2150|Pasteros|Azcapotzalco|Ciudad de México|9|2
2150|Azcapotzalco Pasteros|Azcapotzalco|Ciudad de México|9|2
2160|Santo Domingo|Azcapotzalco|Ciudad de México|9|2
2169|Villas de Azcapotzalco|Azcapotzalco|Ciudad de México|9|2
2200|Reynosa Tamaulipas|Azcapotzalco|Ciudad de México|9|2
2230|Santa Bárbara|Azcapotzalco|Ciudad de México|9|2
2240|Ticoman|Azcapotzalco|Ciudad de México|9|2
2240|San Andrés Fase II|Azcapotzalco|Ciudad de México|9|2
2240|San Andrés|Azcapotzalco|Ciudad de México|9|2
2250|Santa Catarina|Azcapotzalco|Ciudad de México|9|2
2260|Pitolaca|Azcapotzalco|Ciudad de México|9|2
2300|Industrial Vallejo|Azcapotzalco|Ciudad de México|9|2
2310|Ferrería|Azcapotzalco|Ciudad de México|9|2
2320|San Andrés de las Salinas|Azcapotzalco|Ciudad de México|9|2
2330|Huautla de las Salinas|Azcapotzalco|Ciudad de México|9|2
2340|Santa Cruz de las Salinas|Azcapotzalco|Ciudad de México|9|2
2350|Jardines de Ceylán|Azcapotzalco|Ciudad de México|9|2
2360|Las Salinas|Azcapotzalco|Ciudad de México|9|2
2400|Rinconada el Olivar|Azcapotzalco|Ciudad de México|9|2
2400|San Juan Tlihuaca|Azcapotzalco|Ciudad de México|9|2
2409|Rosendo Salazar|Azcapotzalco|Ciudad de México|9|2
2410|Prados del Rosario|Azcapotzalco|Ciudad de México|9|2
2419|Trabajadores de PEMEX|Azcapotzalco|Ciudad de México|9|2
2420|Francisco Villa|Azcapotzalco|Ciudad de México|9|2
2420|Ex-Hacienda El Rosario|Azcapotzalco|Ciudad de México|9|2
2430|Presidente Madero|Azcapotzalco|Ciudad de México|9|2
2440|Providencia|Azcapotzalco|Ciudad de México|9|2
2450|Miguel Hidalgo|Azcapotzalco|Ciudad de México|9|2
2450|Las Trancas|Azcapotzalco|Ciudad de México|9|2
2459|Tezozomoc|Azcapotzalco|Ciudad de México|9|2
2460|La Preciosa|Azcapotzalco|Ciudad de México|9|2
2460|Axolahua|Azcapotzalco|Ciudad de México|9|2
2470|Ampliación Petrolera|Azcapotzalco|Ciudad de México|9|2
2479|Lázaro Cárdenas|Azcapotzalco|Ciudad de México|9|2
2480|Petrolera|Azcapotzalco|Ciudad de México|9|2
2490|San Mateo|Azcapotzalco|Ciudad de México|9|2
2490|Kervin|Azcapotzalco|Ciudad de México|9|2
2500|Unidad Cuitlahuac|Azcapotzalco|Ciudad de México|9|2
2510|El Jagüey|Azcapotzalco|Ciudad de México|9|2
2510|Pantaco|Azcapotzalco|Ciudad de México|9|2
2519|El Jagüey|Azcapotzalco|Ciudad de México|9|2
2520|Estación Pantaco|Azcapotzalco|Ciudad de México|9|2
2525|Granjas Pantaco Campamento Ferrocarrilero|Azcapotzalco|Ciudad de México|9|2
2530|Jardín Azpeitia|Azcapotzalco|Ciudad de México|9|2
2540|Hogares Ferrocarrileros|Azcapotzalco|Ciudad de México|9|2
2600|Pro-Hogar|Azcapotzalco|Ciudad de México|9|2
2630|Coltongo|Azcapotzalco|Ciudad de México|9|2
2640|Monte Alto|Azcapotzalco|Ciudad de México|9|2
2650|Trabajadores de Hierro|Azcapotzalco|Ciudad de México|9|2
2660|Euzkadi|Azcapotzalco|Ciudad de México|9|2
2670|Cosmopolita|Azcapotzalco|Ciudad de México|9|2
2680|Potrero del Llano|Azcapotzalco|Ciudad de México|9|2
2700|San Miguel Amantla|Azcapotzalco|Ciudad de México|9|2
2710|San Isidro|Azcapotzalco|Ciudad de México|9|2
2710|San Pedro Xalpa|Azcapotzalco|Ciudad de México|9|2
2718|Las Armas|Azcapotzalco|Ciudad de México|9|2
2719|Ampliación San Pedro Xalpa|Azcapotzalco|Ciudad de México|9|2
2720|San Antonio|Azcapotzalco|Ciudad de México|9|2
2720|San Bartolo Cahualtongo|Azcapotzalco|Ciudad de México|9|2
2729|Campo Encantado|Azcapotzalco|Ciudad de México|9|2
2730|San Francisco Tetecala|Azcapotzalco|Ciudad de México|9|2
2739|Miguel Lerdo de Tejada|Azcapotzalco|Ciudad de México|9|2
2750|La Providencia|Azcapotzalco|Ciudad de México|9|2
2750|Santiago Ahuizotla|Azcapotzalco|Ciudad de México|9|2
2750|La Escuadra|Azcapotzalco|Ciudad de México|9|2
2760|Santa Lucía|Azcapotzalco|Ciudad de México|9|2
2760|Industrial San Antonio|Azcapotzalco|Ciudad de México|9|2
2770|Santa Cruz Acayucan|Azcapotzalco|Ciudad de México|9|2
2780|Plenitud|Azcapotzalco|Ciudad de México|9|2
2790|Santa Apolonia|Azcapotzalco|Ciudad de México|9|2
2800|Nueva Santa María|Azcapotzalco|Ciudad de México|9|2
2810|Ignacio Allende|Azcapotzalco|Ciudad de México|9|2
2810|Victoria de las Democracias|Azcapotzalco|Ciudad de México|9|2
2830|Toronja|Azcapotzalco|Ciudad de México|9|2
2830|San Bernabé|Azcapotzalco|Ciudad de México|9|2
2840|Cobre de México|Azcapotzalco|Ciudad de México|9|2
2840|Obrero Popular|Azcapotzalco|Ciudad de México|9|2
2850|Tlatilco|Azcapotzalco|Ciudad de México|9|2
2860|Tlatilco|Azcapotzalco|Ciudad de México|9|2
2870|San Salvador Xochimanca|Azcapotzalco|Ciudad de México|9|2
2900|Aguilera|Azcapotzalco|Ciudad de México|9|2
2910|Aldana|Azcapotzalco|Ciudad de México|9|2
2920|Ampliación Cosmopolita|Azcapotzalco|Ciudad de México|9|2
2930|Liberación|Azcapotzalco|Ciudad de México|9|2
2940|Porvenir|Azcapotzalco|Ciudad de México|9|2
2950|Del Gas|Azcapotzalco|Ciudad de México|9|2
2960|San Francisco Xocotitla|Azcapotzalco|Ciudad de México|9|2
2970|Ampliación Del Gas|Azcapotzalco|Ciudad de México|9|2
2980|Arenal|Azcapotzalco|Ciudad de México|9|2
2980|Patrimonio Familiar|Azcapotzalco|Ciudad de México|9|2
2990|La Raza|Azcapotzalco|Ciudad de México|9|2
3000|Piedad Narvarte|Benito Juárez|Ciudad de México|9|14
3010|Atenor Salas|Benito Juárez|Ciudad de México|9|14
3020|Esperanza|Benito Juárez|Ciudad de México|9|14
3020|Narvarte Poniente|Benito Juárez|Ciudad de México|9|14
3023|Narvarte Oriente|Benito Juárez|Ciudad de México|9|14
3023|Unidad Narvarte IMSS|Benito Juárez|Ciudad de México|9|14
3100|Del Valle Centro|Benito Juárez|Ciudad de México|9|14
3100|Insurgentes San Borja|Benito Juárez|Ciudad de México|9|14
3103|Del Valle Norte|Benito Juárez|Ciudad de México|9|14
3104|Del Valle Sur|Benito Juárez|Ciudad de México|9|14
3200|Tlacoquemécatl|Benito Juárez|Ciudad de México|9|14
3220|Centro Urbano Presidente Miguel Alemán|Benito Juárez|Ciudad de México|9|14
3230|Actipan|Benito Juárez|Ciudad de México|9|14
3240|Acacias|Benito Juárez|Ciudad de México|9|14
3300|Portales Sur|Benito Juárez|Ciudad de México|9|14
3303|Portales Norte|Benito Juárez|Ciudad de México|9|14
3310|Santa Cruz Atoyac|Benito Juárez|Ciudad de México|9|14
3313|Modulo Social las Flores|Benito Juárez|Ciudad de México|9|14
3320|Residencial Emperadores|Benito Juárez|Ciudad de México|9|14
3330|Xoco|Benito Juárez|Ciudad de México|9|14
3340|General Pedro María Anaya|Benito Juárez|Ciudad de México|9|14
3400|Álamos|Benito Juárez|Ciudad de México|9|14
3410|Postal|Benito Juárez|Ciudad de México|9|14
3420|Miguel Alemán|Benito Juárez|Ciudad de México|9|14
3430|Josefa Ortiz de Domínguez|Benito Juárez|Ciudad de México|9|14
3440|Niños Héroes|Benito Juárez|Ciudad de México|9|14
3500|Nativitas|Benito Juárez|Ciudad de México|9|14
3510|Moderna|Benito Juárez|Ciudad de México|9|14
3520|Iztaccihuatl|Benito Juárez|Ciudad de México|9|14
3530|Villa de Cortes|Benito Juárez|Ciudad de México|9|14
3540|Del Carmen|Benito Juárez|Ciudad de México|9|14
3550|Zacahuitzco|Benito Juárez|Ciudad de México|9|14
3560|Albert|Benito Juárez|Ciudad de México|9|14
3570|Portales Oriente|Benito Juárez|Ciudad de México|9|14
3580|Miravalle|Benito Juárez|Ciudad de México|9|14
3590|Ermita|Benito Juárez|Ciudad de México|9|14
3600|Vértiz Narvarte|Benito Juárez|Ciudad de México|9|14
3610|Américas Unidas|Benito Juárez|Ciudad de México|9|14
3620|Periodista|Benito Juárez|Ciudad de México|9|14
3630|Independencia|Benito Juárez|Ciudad de México|9|14
3640|Del Lago|Benito Juárez|Ciudad de México|9|14
3650|Letrán Valle|Benito Juárez|Ciudad de México|9|14
3660|San Simón Ticumac|Benito Juárez|Ciudad de México|9|14
3700|Santa María Nonoalco|Benito Juárez|Ciudad de México|9|14
3710|Ciudad de los Deportes|Benito Juárez|Ciudad de México|9|14
